,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code,restaurant_id,price_integer
0,Tortas Frontera,mexican,Mexican,4.0,$$,1395,"['Terminal 3 - Gate K4', ""10000 W O'Hare Ave"", 'Terminal 3 Concourse K Gate K4', 'Chicago, IL 60666']",Terminal 3 - Gate K4,10000 W O'Hare Ave,Terminal 3 Concourse K Gate K4,Chicago,41.975438,-87.900137,60666,1zZvM7Zy__Oh533E4bt6_A,2.0
1,Farmer's Fridge,salad,Salad,4.5,$,62,"['10000 Ohare Way', 'Terminal 3 Gate K6', 'Chicago, IL 60666']",10000 Ohare Way,,Terminal 3 Gate K6,Chicago,41.97523426556295,-87.89871916193123,60666,4xQv1b1IFRsAWZu7yVLFrQ,1.0
2,Tortas Frontera,mexican,Mexican,4.0,$$,1321,"[""10000 W O'Hare Ave"", 'Terminal 1 - Gate B11', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 1 - Gate B11,Chicago,41.9800263338152,-87.9066793839226,60666,0k018u1PAtfmkNRYk04yCQ,2.0
3,Gaslight Club,newamerican,American (New),3.5,$$$,99,"[""Chicago O'Hare International Airport"", ""O'Hare Hilton Hotel - Lobby Level"", 'Chicago, IL 60666']",Chicago O'Hare International Airport,,O'Hare Hilton Hotel - Lobby Level,Chicago,41.9779648218459,-87.9051733016968,60666,MywzBEKWjmt0bcNajKt8yw,3.0
4,Big Bowl,chinese,Chinese,2.0,$$,36,"[""10000 West O'hare Ave"", 'Terminal 5; Gate M7', 'Chicago, IL 60666']",10000 West O'hare Ave,,Terminal 5; Gate M7,Chicago,41.9751027554679,-87.8913503446548,60666,6VZwwWxBmxMsKd10AIOjxg,2.0
5,Tortas Frontera,mexican,Mexican,3.0,$$,103,"['Terminal 5 Concourse M Gate M12', ""10000 W O'Hare Ave"", 'Chicago, IL 60666']",Terminal 5 Concourse M Gate M12,10000 W O'Hare Ave,,Chicago,41.9742709041186,-87.8908110782505,60666,1q2o-gHLuFaOEa8F8UrCQw,2.0
6,Publican Tavern,pubs,Pubs,3.5,$$,425,"['Terminal 3 - Gate K1', ""10000 W O'Hare Ave"", 'Councourse K', 'Chicago, IL 60666']",Terminal 3 - Gate K1,10000 W O'Hare Ave,Councourse K,Chicago,41.976665000000025,-87.90094481165671,60666,XnRP12wPi3bd9PbAYZpH3g,2.0
7,Wow Bao,chinese,Chinese,2.0,$,86,"[""10000 W O'Hare Ave"", 'Terminal 5', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 5,Chicago,41.9743457,-87.8910776,60666,-kZAA24258sB8CxX_PjQZg,1.0
8,Hub 51,desserts,Desserts,2.5,$$,62,"[""10000 W O'Hare Ave"", 'Terminal 5', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 5,Chicago,41.9743173,-87.8907661,60666,6ETGudXoZ9BYXssyiwjArA,2.0
9,Wicker Park,sushi,Sushi Bars,3.5,$$,104,"['29-99 Upper Level T1 St', ""O'Hare International Airport"", 'Chicago, IL 60666']",29-99 Upper Level T1 St,,O'Hare International Airport,Chicago,41.9768476960481,-87.9060383141041,60666,teNhRku3eik7FXeQK3IG9g,2.0
10,Skybridge Restaurant & Bar,greek,Greek,3.5,$$,103,"[""Chicago O'Hare International Airport"", 'Terminal 2, Concourse F', 'Chicago, IL 60666']",Chicago O'Hare International Airport,,"Terminal 2, Concourse F",Chicago,41.973654548547,-87.9060655142639,60666,E4fKq5VSkP6r8Ide_aWYug,2.0
11,Wicker Park Sushi,sushi,Sushi Bars,3.0,$$,421,"[""10000 W O'Hare Ave"", ""Chicago O'Hare International Airport - Terminal 2"", 'Chicago, IL 60666']",10000 W O'Hare Ave,,Chicago O'Hare International Airport - Terminal 2,Chicago,41.977032,-87.906225,60666,0qg7WU44WYn3dTkXSkRg8w,2.0
12,Tocco,italian,Italian,2.0,$$,43,"['Terminal 5', ""O'Hare International Airport"", ""O'Hare, IL 60666""]",Terminal 5,,O'Hare International Airport,O'Hare,41.9751532478792,-87.8915530247965,60666,wobaKGPkFxRgwmtImAf5Qw,2.0
13,Metropolis Coffee Company and Goddess and Grocer,desserts,Desserts,3.5,$$,26,"['Terminal 5', ""Chicago O'Hare International Airport"", ""AMF O'hare, IL 60666""]",Terminal 5,,Chicago O'Hare International Airport,AMF O'hare,41.9764932624833,-87.8896396234632,60666,Zn0QfV4bUFNYpGZPCWROXg,2.0
14,Farmer's Fridge,salad,Salad,5.0,,4,"[""10000 W O'Hare Ave"", 'Terminal 2 Gate F6', ""O'Hare International Airport"", 'Chicago, IL 60666']",10000 W O'Hare Ave,Terminal 2 Gate F6,O'Hare International Airport,Chicago,41.9744387244088,-87.905975034407,60666,VvTN4odPGQgELSO_fjtDUQ,
15,Summer House,burgers,Burgers,3.0,$$,224,"['Terminal 2 - Main Hall', ""10000 W O'Hare Ave"", ""O'hare International Airport"", 'Chicago, IL 60666']",Terminal 2 - Main Hall,10000 W O'Hare Ave,O'hare International Airport,Chicago,41.9764022288837,-87.9060797164594,60666,FacbmMkN1GGLhDO9l4E7fw,2.0
16,Goose Island Brewpub,newamerican,American (New),2.0,$$,314,"['Terminal 3 - Gate L10', ""10000 W O'Hare Ave"", 'Terminal 3', 'Chicago, IL 60666']",Terminal 3 - Gate L10,10000 W O'Hare Ave,Terminal 3,Chicago,41.9768015357764,-87.8971948386615,60666,G9M6K5g7MG14PqcrUFaa8w,2.0
17,Tuscany,italian,Italian,3.0,$$$,26,"['5600 Mannheim Rd', 'Chicago, IL 60666']",5600 Mannheim Rd,,,Chicago,41.981287,-87.906044,60666,a5yg5uTUMiVb6vP1PbfaEw,3.0
18,Wolfgang Puck Express,tradamerican,American (Traditional),2.5,$$,264,"[""10000 W O'Hare Ave"", 'Terminal 3, Gate K12', 'Chicago, IL 60666']",10000 W O'Hare Ave,,"Terminal 3, Gate K12",Chicago,41.980183,-87.886334,60666,vpwzvUl4Jgjrce_PHyPDSg,2.0
19,Romano's Macaroni Grill,italian,Italian,2.5,$$,335,"[""O'Hare International Airport"", 'Chicago, IL 60666']",O'Hare International Airport,,,Chicago,41.97761,-87.9041058,60666,ZtyubR1g94lRXovErt4FBw,2.0
20,Wolfgang Puck Restaurant,newamerican,American (New),3.0,$$,38,"['10000 Bessie Coleman Dr', 'Chicago, IL 60666']",10000 Bessie Coleman Dr,,,Chicago,41.9770579723372,-87.9071812105591,60666,kegxGw-umPwaR4QJgc1gbg,2.0
21,Stefani's Tuscany Café,italian,Italian,2.5,$$,320,"['10000 Bessie Coleman Dr', ""O'Hare International Airport"", 'Chicago, IL 60666']",10000 Bessie Coleman Dr,,O'Hare International Airport,Chicago,41.981285,-87.906054,60666,BrKl0XhF3IpCWq34Om_sgg,2.0
22,La Tapenade Mediterranean Cafe,sandwiches,Sandwiches,2.5,$$,146,"['10000 W Ohare Ave', 'Terminal 2, Concourse F, Gate F-20', 'Chicago, IL 60666']",10000 W Ohare Ave,"Terminal 2, Concourse F, Gate F-20",,Chicago,41.974541,-87.890898,60666,daDClDC-1WozJbuQ6pYPiQ,2.0
23,The Goddess And Grocer,coffee,Coffee & Tea,3.0,,10,"[""10000 W O'Hare Ave"", 'Terminal 5', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 5,Chicago,41.9748701209858,-87.8904328867793,60666,0ZNrqx3LlihmLvhHNCUIRQ,
24,Urban Olive,mideastern,Middle Eastern,2.0,$$,25,"['International Airport Terminal 5 Concourse M Gate M10', ""O'Hare, IL 60666""]",International Airport Terminal 5 Concourse M Gate M10,,,O'Hare,41.9744601577478,-87.8905677105759,60666,KtCz4e4q8YIfZta4nuDNFA,2.0
25,Andiamo Restaurant,newamerican,American (New),2.5,$$,78,"[""Hilton Chicago O'Hare Airport"", ""O'Hare Airport"", 'Chicago, IL 60666']",Hilton Chicago O'Hare Airport,,O'Hare Airport,Chicago,41.9775959,-87.9041058,60666,64pHK6QxuX7GZqEpD1JNyQ,2.0
26,McDonald's,coffee,Coffee & Tea,1.5,$,15,"[""10000 W O'hare Ave"", 'Terminal 5 Arrivals', 'Chicago, IL 60666']",10000 W O'hare Ave,Terminal 5 Arrivals,,Chicago,41.974478,-87.890465,60666,IrteSpvWLfXvICFcn0g-CQ,1.0
27,Manchu Wok,chinese,Chinese,1.5,$,200,"[""10000 W O'Hare Ave"", ""O'hare International Airport - Terminal 3"", 'Chicago, IL 60666']",10000 W O'Hare Ave,,O'hare International Airport - Terminal 3,Chicago,41.9750011323497,-87.9001781256866,60666,3vAEow7Dr8q_F2muTXyKfQ,1.0
28,Gold Coast Dogs,hotdog,Hot Dogs,3.0,$,159,"[""O'Hare International Airport Concourse L"", ""10000 W O'Hare"", 'Chicago, IL 60666']",O'Hare International Airport Concourse L,,10000 W O'Hare,Chicago,41.9770396177601,-87.8981781005859,60666,qVuyr2SVGv9ojTR_qXAl6w,1.0
29,Farmer's Fridge,salad,Salad,5.0,,4,"[""10000 W O'Hare Ave"", 'Chicago, IL 60666']",10000 W O'Hare Ave,,,Chicago,41.9643249511719,-87.9092330932617,60666,Cs6s_KIrc2j_rTy3QZ1-vg,
30,Romano's Macaroni Grill,italian,Italian,2.5,$$,66,"['5600 Mannheim Rd', 'Chicago, IL 60666']",5600 Mannheim Rd,,,Chicago,41.9757155974767,-87.9005598883301,60666,3QC_6OcT-f-l-nI19Iu26g,2.0
31,Bubbles,wine_bars,Wine Bars,3.5,$$,77,"['Terminal 3 Concourse H Gate H3', ""10000 W O'Hare Ave"", 'Chicago, IL 60666']",Terminal 3 Concourse H Gate H3,10000 W O'Hare Ave,,Chicago,41.9790169,-87.90656949999999,60666,3iuBKd381AYd6AnA2u1PDA,2.0
32,Stanley's Blackhawk,tradamerican,American (Traditional),2.0,$$,210,"['Terminal 2 - Gate E5', ""10000 W O'Hare Ave"", ""10000 W O'Hare"", 'Chicago, IL 60666']",Terminal 2 - Gate E5,10000 W O'Hare Ave,10000 W O'Hare,Chicago,41.9752685308459,-87.9065071217041,60666,HKtpkceyI9jEsoT2zQ1Jcw,2.0
33,Reggio's Pizza,pizza,Pizza,3.0,$,43,"[""10000 W O'Hare Ave"", 'Gate G8', 'Terminal 3, G Concourse', 'Chicago, IL 60666']",10000 W O'Hare Ave,Gate G8,"Terminal 3, G Concourse",Chicago,41.9775031,-87.9040579,60666,W13AhLsB0UHO_DxXpgm_dA,1.0
34,Stanley's Kitchen and Tap,newamerican,American (New),2.0,$$,94,"[""O'Hare Airport"", 'Terminal 2 Gate E3', 'Chicago, IL 60666']",O'Hare Airport,,Terminal 2 Gate E3,Chicago,41.9752970681188,-87.9064460039139,60666,cngYxI6rewVIjTpbROnu2w,2.0
35,Uno Chicago Grill,pizza,Pizza,2.0,$$,68,"[""O'Hare International Airport"", ""10000 W O'Hare"", 'Chicago, IL 60666']",O'Hare International Airport,,10000 W O'Hare,Chicago,41.975360334173,-87.9031243531647,60666,JWubDdy3DcvpwQ1vZM919w,2.0
36,Sports Edition Bar,tradamerican,American (Traditional),2.5,$$,40,"[""Hilton Chicago O'Hare Airport"", 'Chicago, IL 60666']",Hilton Chicago O'Hare Airport,,,Chicago,41.977766,-87.904017,60666,cPN3pYR3hxV9ooj7x-ED5g,2.0
37,O'Brien's Restaurant and Bar,sandwiches,Sandwiches,3.0,$$,109,"['10000 Bessie Coleman Dr', 'Concourse H, Gate H5', 'Terminal 3', ""O'Hare, IL 60666""]",10000 Bessie Coleman Dr,"Concourse H, Gate H5",Terminal 3,O'Hare,41.9746115620168,-87.9005024872827,60666,-kvowmzTqMUqsJZMAXw5Ag,2.0
38,Auntie Anne's,pretzels,Pretzels,5.0,,1,"['11601 W Touhy Ave', 'O-Hare Airport, Terminal 2 -Ef Concourse', 'Chicago, IL 60666']",11601 W Touhy Ave,"O-Hare Airport, Terminal 2 -Ef Concourse",,Chicago,41.976528920763954,-87.90501071993381,60666,mgfzKW2L04mv4qVFyoRcog,
39,Chili's too,tradamerican,American (Traditional),2.0,$$,197,"[""O'Hare International Airport Terminal 3"", 'Chicago, IL 60666']",O'Hare International Airport Terminal 3,,,Chicago,41.9761702327043,-87.9011499881744,60666,vyLY4Q2mKPDLQc0UKTtSWw,2.0
40,Cubs Bar & Grill,tradamerican,American (Traditional),2.0,$$,312,"[""10000 W O'hare Ave"", 'Terminal 3', 'Chicago, IL 60666']",10000 W O'hare Ave,,Terminal 3,Chicago,41.9753362594047,-87.9032019843127,60666,16tZXxpVJre8Y6wQkDlPNg,2.0
41,Ice,beer_and_wine,"Beer, Wine & Spirits",3.0,$$,119,"['99 Upper Level T3 St', 'Chicago, IL 60666']",99 Upper Level T3 St,,,Chicago,41.9772288731814,-87.8982929468048,60666,5ANFDlB3NE0jkfjnPi6Ohg,2.0
42,Hot Dog Express,hotdog,Hot Dogs,2.5,$,14,"[""10000 W O'Hare"", 'Chicago, IL 60666']",10000 W O'Hare,,,Chicago,41.977515,-87.880959,60666,bs_6AGdU4kcSys-2qBzGfA,1.0
43,Wolfgang Puck Express,newamerican,American (New),2.5,$$,165,"['1-99 Upper Level T1 St', 'Terminal 1, Gate B7', 'Chicago, IL 60666']",1-99 Upper Level T1 St,"Terminal 1, Gate B7",,Chicago,41.9783237336037,-87.9069435596466,60666,JkpwkkpPAxsKSpHSIf_D9Q,2.0
44,Saladworks,vegetarian,Vegetarian,2.5,$$,57,"[""10000 W O'hare Ave"", ""O'hare Venture"", 'Chicago, IL 60666']",10000 W O'hare Ave,,O'hare Venture,Chicago,41.974499,-87.890683,60666,eRH2v27E6JaJHLNIUFH2_w,2.0
45,Burger Federation,burgers,Burgers,3.0,$$,37,"['Concourse L', 'Gate L21', 'Chicago, IL 60666']",Concourse L,Gate L21,,Chicago,41.9741625,-87.9073214,60666,GbSFvVMGt6C-JTB_dRojFw,2.0
46,Chili's Grill & Bar,bars,Bars,2.0,$$,160,"[""O'Hare International Airport Terminal B"", ""10000 W O'Hare"", 'Chicago, IL 60666']",O'Hare International Airport Terminal B,,10000 W O'Hare,Chicago,41.9809556913651,-87.9064071178436,60666,iuQDnC2gK5-yW1Hn_lZkBA,2.0
47,McDonald's,coffee,Coffee & Tea,1.5,$,14,"[""10000 W O'hare Ave"", 'Terminal 3 Concourse L', 'Chicago, IL 60666']",10000 W O'hare Ave,Terminal 3 Concourse L,,Chicago,41.977112,-87.898408,60666,D3c69FhQTj4kQgAlCes7bQ,1.0
48,Goose Island Brewpub,newamerican,American (New),1.5,$$$,34,"['Terminal 1 - Gate B1', ""10000 W O'Hare Ave"", 'Terminal 1, Concourse C, Gate C-10', 'Chicago, IL 60666']",Terminal 1 - Gate B1,10000 W O'Hare Ave,"Terminal 1, Concourse C, Gate C-10",Chicago,41.9770832917538,-87.9071814712886,60666,yM3Z2cnmZNh6-UmqFlEHmg,3.0
49,Chili's,bars,Bars,2.0,$$,158,"['Terminal 2 - Gate F8', ""10000 W O'Hare Ave"", ""10000 W O'Hare"", 'Chicago, IL 60666']",Terminal 2 - Gate F8,10000 W O'Hare Ave,10000 W O'Hare,Chicago,41.9749139902189,-87.9060423374176,60666,wZXtPTfSWvT28zA9D4Zo_A,2.0
50,Reggio's Pizza Express - O'Hare Airport,pizza,Pizza,2.5,$$,215,"[""10000 W O'Hare Ave"", 'Terminal 1, Gate C18 - Food Ct', 'Chicago, IL 60666']",10000 W O'Hare Ave,,"Terminal 1, Gate C18 - Food Ct",Chicago,41.9749494456958,-87.9000279278473,60666,jd7xdkojkjFG4YySFDHjjA,2.0
51,Cubs Bar and Grill,bars,Bars,2.0,$$,37,"['5600 N Mannheim Rd', 'Chicago, IL 60666']",5600 N Mannheim Rd,,,Chicago,41.975416,-87.903098,60666,eVeWWW9Z-VmiyP1LxTkElg,2.0
52,Reggio's Chicago Style Pizzeria,pizza,Pizza,2.0,$$,29,"[""10000 W O'Hare Ave"", 'Terminal 1 - Gate C22', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 1 - Gate C22,Chicago,41.9775031,-87.9040579,60666,LqXu45TTNT5oDF3ya7gZhA,2.0
53,Chili's,bars,Bars,2.0,$$,26,"['10000 Bessie Coleman Dr', 'Term 1 Bldg 6', 'Chicago, IL 60666']",10000 Bessie Coleman Dr,Term 1 Bldg 6,,Chicago,41.9804171463783,-87.8855895108488,60666,PIsK1TbMBkSlKyPfbGCAoA,2.0
54,Prairie Tap,tradamerican,American (Traditional),2.0,$$$$,8,"[""10000 W O'Hare Ave"", 'Terminal 3', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 3,Chicago,41.975226,-87.899863,60666,vYdpQNLEN6OBJG4beWe4Pg,4.0
55,Chili's Grill & Bar,bars,Bars,2.0,$$,54,"['1-9 Upper Level T1 St', 'Chicago, IL 60666']",1-9 Upper Level T1 St,,,Chicago,41.9806096555923,-87.9063393593612,60666,6EAXz6WWnWhF9qMhef5z_w,2.0
56,Gold Coast Dogs,hotdogs,Fast Food,3.0,$,23,"[""O'Hare International Airport International Concourse L"", ""10000 W O'Hare"", 'Chicago, IL 60666']",O'Hare International Airport International Concourse L,,10000 W O'Hare,Chicago,41.974306,-87.907268,60666,yNO6KtKrTfZCCyxIpr8Acg,1.0
57,Auntie Anne's Pretzels,pretzels,Pretzels,3.0,,1,"[""10000W O'Hare"", 'Terminal 1, C Concourse', 'Chicago, IL 60666']",10000W O'Hare,"Terminal 1, C Concourse",,Chicago,41.977521072425134,-87.88096528016214,60666,WzuXeBjIJO_f1SxW5LLnpw,
58,Chili's,bars,Bars,2.0,$$,84,"['5600 Mannheim Rd', ""O'Hare International Airport"", 'Chicago, IL 60686']",5600 Mannheim Rd,,O'Hare International Airport,Chicago,41.976317,-87.901556,60686,7sUk_9eRgc2p3Tba_UKyRA,2.0
59,Andiamo,italian,Italian,3.0,,1,"['11601 W Touhy Ave', 'Chicago, IL 60666']",11601 W Touhy Ave,,,Chicago,41.977487,-87.904079,60666,G3glYPhDL5n8y7OBgFDOow,
60,McDonald's,coffee,Coffee & Tea,2.5,$,23,"[""10000 W O'hare Ave"", 'Terminal 3 Conc H/K Apex', 'Chicago, IL 60666']",10000 W O'hare Ave,Terminal 3 Conc H/K Apex,,Chicago,41.975329,-87.900247,60666,-zxMwtI6QAkcl5hF2GQRCQ,1.0
61,McDonald's,coffee,Coffee & Tea,3.0,$,8,"[""10000 W O'hare Ave"", 'Terminal 3, Concourse H', 'Chicago, IL 60666']",10000 W O'hare Ave,"Terminal 3, Concourse H",,Chicago,41.973989,-87.900519,60666,tz_eiU9GpGT1Kz-svluC5A,1.0
62,McDonald's,coffee,Coffee & Tea,3.0,$,20,"[""10000 W O'hare Ave"", 'Terminal 1 Concourse B', 'Chicago, IL 60666']",10000 W O'hare Ave,Terminal 1 Concourse B,,Chicago,41.98013,-87.906462,60666,4G_XV8O18f-bgC4F2OtXXQ,1.0
63,Skyscrapers,hotdog,Hot Dogs,2.5,$,26,"[""10000 W O'Hare"", 'Terminal 3', 'Chicago, IL 60666']",10000 W O'Hare,,Terminal 3,Chicago,41.974797,-87.89838,60666,DYhPMtCuxMhLlTiuK1rbpw,1.0
64,Chili's,bars,Bars,2.0,$$,20,"[""10000 W O'Hare Ave"", 'Terminal 1 - Gate B14', 'Chicago, IL 60666']",10000 W O'Hare Ave,,Terminal 1 - Gate B14,Chicago,41.9790169,-87.90656949999999,60666,ySoeHsEKTO8cWJpjABTRyQ,2.0
65,Prairie Tap,delis,Delis,2.5,$$,49,"['3200 E Airfield Dr', 'Terminal 3', 'Gate K4', 'Urbana, IL 60686']",3200 E Airfield Dr,Terminal 3,Gate K4,Urbana,41.975214,-87.899853,60686,xeG0v0TeunN5m13AeOJDhA,2.0
66,Sky Scrapers,tradamerican,American (Traditional),2.0,,2,"['10000 Bessie Coleman Dr', 'Chicago, IL 60666']",10000 Bessie Coleman Dr,,,Chicago,41.974801,-87.898382,60666,WvJBmTzSz-eeAJKtc9R12w,
67,RJ Grunts,sandwiches,Sandwiches,2.0,$$,66,"[""10000 West O'Hare Ave"", ""Chicago O'Hare International Airport"", 'Chicago, IL 60666']",10000 West O'Hare Ave,,Chicago O'Hare International Airport,Chicago,41.973971068139,-87.9072784846558,60666,RdzCwWzRRB6X5JOQ8m_B0Q,2.0
68,Jamba,juicebars,Juice Bars & Smoothies,3.0,$$,40,"[""10000 West O'Hare"", 'Terminal 1, b.u. 93C (Gate B-7)', 'Chicago, IL 60666']",10000 West O'Hare,,"Terminal 1, b.u. 93C (Gate B-7)",Chicago,41.978279,-87.906789,60666,-IAFJnOKm_sZg0awPYT3Hg,2.0
69,Skybridge Bar & Grill,tradamerican,American (Traditional),3.0,,2,"['5600 Mannheim Rd', ""O'Hare International Airport"", 'Chicago, IL 60666']",5600 Mannheim Rd,,O'Hare International Airport,Chicago,41.973965,-87.905994,60666,J9s3rxtOU4dAs-shLB6MSw,
70,Chilli's Grill & Bar,bars,Bars,2.5,$$,17,"['1-99 Departures', 'Chicago, IL 60666']",1-99 Departures,,,Chicago,41.9756986736621,-87.9061696691375,60666,78laDE8BoFi8jaH4uWc0TQ,2.0
71,B Smooth,juicebars,Juice Bars & Smoothies,2.5,$,58,"['Chicago International Airport', 'Chicago, IL 60666']",Chicago International Airport,,,Chicago,41.9754618730885,-87.9002825641994,60666,EVQwhsy2fru73cJAQgzIJw,1.0
72,Great American Bagel,delis,Delis,2.5,$,121,"[""O'Hare Airport Terminal 3"", 'Ste H10', 'Chicago, IL 60666']",O'Hare Airport Terminal 3,Ste H10,,Chicago,41.9739964660027,-87.900468324559,60666,adRZKeToIZbzUFqUaJMEPA,1.0
73,Caffe Mercato,breakfast_brunch,Breakfast & Brunch,3.5,,11,"[""Hilton Chicago O'Hare Airport"", 'Chicago, IL 60666']",Hilton Chicago O'Hare Airport,,,Chicago,41.9789695739746,-87.9024047851562,60666,OToaVgtnP2Nyxi7RRJJLRA,
74,Subway,sandwiches,Sandwiches,2.5,$,10,"['Rotunda Bldg Terminal 3', 'Terminal 3', 'Chicago, IL 60666']",Rotunda Bldg Terminal 3,Terminal 3,,Chicago,41.9754177,-87.9032544,60666,JWrvP3fuz2Ai9W0uEWYLdA,1.0
75,McDonald's,coffee,Coffee & Tea,2.0,$,59,"[""10000 W O'hare Ave"", 'Terminal 2, Concourse E-F', 'Chicago, IL 60666']",10000 W O'hare Ave,"Terminal 2, Concourse E-F",,Chicago,41.975317,-87.906178,60666,ZZ4SuJ-2mUGF9wSUWhjaJA,1.0
76,Connect to Chicago,hotdogs,Fast Food,3.0,,2,"['OHare Terminal F Gate 1/3', 'Chicago, IL 60666']",OHare Terminal F Gate 1/3,,,Chicago,41.9765095,-87.9050133,60666,-lI6nvJURmXAxnGqFoLb3A,
77,Gold Coast Dogs - Concourse G,hotdog,Hot Dogs,3.0,$,11,"[""O'Hare International Airport"", 'Terminal 3', 'Chicago, IL 60666']",O'Hare International Airport,,Terminal 3,Chicago,41.977095,-87.898272,60666,sE8a5S2SpndJ1oBYwCVEbQ,1.0
78,Great American Bagel,sandwiches,Sandwiches,3.5,,10,"['Chicago Ohare Intrnl Airport', 'Chicago, IL 60666']",Chicago Ohare Intrnl Airport,,,Chicago,41.9688392116668,-87.9009398730469,60666,XTzlraLvVPGiQ35Uz2easw,
79,Ciao Gourmet Market,sandwiches,Sandwiches,2.5,$$,12,"[""O'Hare International Airport Terminal 1 Concourse C"", ""10000 West O'Hare"", 'Chicago, IL 60666']",O'Hare International Airport Terminal 1 Concourse C,,10000 West O'Hare,Chicago,41.9792728460665,-87.902512550354,60666,RSGFj6qNdB63_SN00Fhogw,2.0
80,Fox Sports Bar and Grill,tradamerican,American (Traditional),2.0,$$,7,"[""10000 W O'Hare Ave"", 'E Gates', 'Chicago, IL 60686']",10000 W O'Hare Ave,,E Gates,Chicago,41.975087,-87.906772,60686,sNeY1vBm6mR9Ddf_mRIvgA,2.0
81,McDonald's,coffee,Coffee & Tea,2.5,$,10,"[""10000 W O'hare Ave"", 'Terminal 3 Concourse K', 'Chicago, IL 60666']",10000 W O'hare Ave,Terminal 3 Concourse K,,Chicago,41.974841,-87.89852,60666,rxkDWr1nVE2K5gaCJYFSZw,1.0
82,The Great American Bagel,bagels,Bagels,1.5,$$$,20,"['Ohare International Airport', 'Circular Blvd, Terminal 1', 'Chicago, IL 60666']",Ohare International Airport,,"Circular Blvd, Terminal 1",Chicago,41.976449,-87.90507,60666,Yoiao9h8BRaDx0tAjHKwPg,3.0
83,Windy City Carvers,sandwiches,Sandwiches,2.0,$,4,"[""10000 W O'Hare Ave"", 'Chicago, IL 60666']",10000 W O'Hare Ave,,,Chicago,41.97802734375,-87.9063568115234,60666,HzI2tlPNGTW7GIOcHr764A,1.0
84,Cafe Zoot,sandwiches,Sandwiches,2.5,$,94,"[""O'Hare International Airport"", ""10000 West O'Hare, Terminal 1, Gate C19"", 'Chicago, IL 60666']",O'Hare International Airport,,"10000 West O'Hare, Terminal 1, Gate C19",Chicago,41.976114,-87.905048,60666,Hun1oNOaP1xOwQBzPEJ7Cg,1.0
85,Quiznos,hotdogs,Fast Food,1.5,$,11,"[""O'Hare International Airport"", 'Chicago, IL 60666']",O'Hare International Airport,,,Chicago,41.974332,-87.907312,60666,XrUrXv9WgZ50nF2gj1HyVw,1.0
86,Lincoln Korean Restaurant,restaurants,Restaurants,1.0,,1,"['5501 N Lincoln Ave', 'Chicago, IL 60625']",5501 N Lincoln Ave,,,Chicago,41.9814720153809,-87.6925201416016,60625,5wYCxknBNtYG3a1RJnSsmw,
87,Latin Vegan,fooddeliveryservices,Food Delivery Services,2.0,,1,"['Chicago, IL 60625']",,,,Chicago,41.96888732910156,-87.69868469238281,60625,tux_lk5V2Q3_a2Uf7VLkCA,
88,Flamin' Wood Fire Pies,fooddeliveryservices,Food Delivery Services,3.0,,1,"['Chicago, IL 60625']",,,,Chicago,41.96888732910156,-87.69868469238281,60625,c1hG_1ZFDamIS3XdjuroYw,
89,Taco & Burrito House,mexican,Mexican,3.5,$,170,"['3038 N Broadway St', 'Chicago, IL 60657']",3038 N Broadway St,,,Chicago,41.9376647506572,-87.6445039613769,60657,SKkd8jbEjASA_ns2U09NAQ,1.0
90,Select Cut Steak House,steak,Steakhouses,3.5,$$$,227,"['2808 N Halsted St', 'Chicago, IL 60657']",2808 N Halsted St,,,Chicago,41.932973,-87.649073,60657,ceTrCRZ1Ah1xhzJkLPBYVw,3.0
91,Bagel Restaurant & Deli,delis,Delis,3.5,$$,538,"['3107 N Broadway St', 'Chicago, IL 60657']",3107 N Broadway St,,,Chicago,41.937969,-87.643983,60657,nVFHTcIAhi5psUnRy3bCZQ,2.0
92,Yellowtail Sushi Bar and Asian Kitchen,sushi,Sushi Bars,4.0,$$,346,"['3136 N Broadway St', 'Chicago, IL 60657']",3136 N Broadway St,,,Chicago,41.9388197,-87.6444487,60657,fA2H14Jj4j2YB4uXGsnVag,2.0
93,Hashi Sushi,sushi,Sushi Bars,4.5,,37,"['2835 N Broadway St', 'Chicago, IL 60614']",2835 N Broadway St,,,Chicago,41.93381,-87.6443,60614,gOPMsABNWyW40JzckUuIPg,
94,Deli & More,delis,Delis,4.0,$$,10,"['330 W Diversey Pkwy', 'Chicago, IL 60657']",330 W Diversey Pkwy,,,Chicago,41.9333267211914,-87.6386184692383,60657,YHToK3BYKGJudH_UNUCeVw,2.0
95,Parrots Bar & Grill,bars,Bars,4.0,$,70,"['754 W Wellington Ave', 'Chicago, IL 60657']",754 W Wellington Ave,,,Chicago,41.9365104208507,-87.6489125086175,60657,njxGxEBvOz3KasdpYeB9RA,1.0
96,The River Kitchen and Bar,newamerican,American (New),3.5,,133,"['2909 N Sheffield Ave', 'Chicago, IL 60657']",2909 N Sheffield Ave,,,Chicago,41.9346878,-87.6537551,60657,lCj1Cmxkbg2sSVbyl8f4pQ,
